no_of_adults,no_of_children,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,avg_price_per_room,booking_status
2,0,Meal Plan 1,0,Room_Type 1,154,2018,9,8,Online,126.9,0
2,0,Not Selected,0,Room_Type 1,20,2018,7,29,Online,99,0
2,0,Not Selected,0,Room_Type 1,20,2018,11,4,Online,80,1
1,0,Meal Plan 1,0,Room_Type 1,3,2018,5,23,Offline,90,0
2,0,Meal Plan 2,0,Room_Type 4,57,2018,6,2,Online,157.14,1
1,0,Meal Plan 1,0,Room_Type 1,23,2018,7,5,Online,145,1
1,0,Meal Plan 2,0,Room_Type 1,30,2017,9,24,Online,0,0
2,0,Meal Plan 1,0,Room_Type 4,61,2018,10,14,Online,132.3,1
2,0,Meal Plan 1,0,Room_Type 1,104,2018,7,16,Online,105.3,1
2,1,Meal Plan 1,0,Room_Type 2,38,2018,3,4,Offline,97.1,0
2,0,Meal Plan 1,0,Room_Type 1,12,2018,8,12,Online,151,0
1,0,Meal Plan 1,0,Room_Type 1,37,2018,12,15,Online,92.31,1
2,2,Meal Plan 1,0,Room_Type 6,3,2017,8,29,Online,156,0
2,0,Meal Plan 1,0,Room_Type 1,47,2018,3,11,Online,59.91,0
2,0,Meal Plan 1,0,Room_Type 4,37,2017,11,4,Offline,60,0
2,0,Meal Plan 1,0,Room_Type 1,4,2018,10,3,Online,160,0
2,0,Meal Plan 1,0,Room_Type 1,133,2018,5,17,Offline,85.5,0
2,0,Meal Plan 1,0,Room_Type 1,158,2018,8,29,Online,96.3,1
1,0,Meal Plan 1,0,Room_Type 1,11,2018,5,1,Online,137.67,1
2,0,Meal Plan 1,0,Room_Type 4,191,2018,7,27,Online,99.45,1
1,0,Meal Plan 1,0,Room_Type 1,4,2018,1,4,Corporate,66,0
2,2,Meal Plan 2,0,Room_Type 6,5,2018,3,27,Online,254,1
2,0,Meal Plan 1,0,Room_Type 1,17,2017,8,29,Online,97.5,1
2,0,Meal Plan 1,0,Room_Type 4,35,2017,9,17,Offline,97,0
1,0,Meal Plan 1,0,Room_Type 1,36,2018,2,24,Online,72.9,0
2,0,Meal Plan 1,0,Room_Type 1,147,2018,9,14,Online,126.9,0
2,0,Meal Plan 1,0,Room_Type 1,2,2017,9,20,Online,145,0
2,0,Meal Plan 1,0,Room_Type 4,73,2018,10,24,Online,113.7,1
2,0,Meal Plan 1,0,Room_Type 4,9,2018,12,9,Online,99.88,0
2,0,Meal Plan 1,0,Room_Type 1,159,2018,6,27,Online,90.95,0
2,0,Not Selected,0,Room_Type 1,30,2018,12,8,Online,88,0
1,0,Meal Plan 1,0,Room_Type 1,0,2018,5,31,Complementary,0,0
2,0,Meal Plan 1,0,Room_Type 1,95,2018,11,18,Online,85,0
2,0,Not Selected,0,Room_Type 1,21,2018,10,25,Online,88,1
2,0,Meal Plan 1,0,Room_Type 2,78,2018,8,19,Online,115.68,0
2,0,Meal Plan 1,0,Room_Type 1,197,2017,12,29,Online,110.43,0
2,0,Meal Plan 1,0,Room_Type 5,5,2018,5,22,Offline,119,0
1,0,Meal Plan 1,0,Room_Type 1,1,2018,11,9,Complementary,0,0
2,0,Not Selected,0,Room_Type 1,113,2018,5,18,Online,126.65,1
2,0,Meal Plan 1,0,Room_Type 4,34,2018,10,2,Online,95.47,0
2,0,Meal Plan 1,0,Room_Type 4,130,2018,5,5,Online,114.3,1
2,0,Meal Plan 1,0,Room_Type 4,91,2018,8,21,Online,159.3,0
2,0,Meal Plan 1,0,Room_Type 1,11,2018,1,21,Online,89,0
1,0,Not Selected,0,Room_Type 1,9,2018,5,18,Online,124,0
2,0,Meal Plan 1,0,Room_Type 1,10,2017,8,17,Online,99,1
2,1,Meal Plan 1,0,Room_Type 1,32,2018,8,6,Online,152.1,1
2,0,Meal Plan 1,1,Room_Type 1,75,2018,3,28,Online,91.45,0
2,0,Meal Plan 1,0,Room_Type 1,93,2018,6,20,Online,121.5,1
2,0,Meal Plan 1,0,Room_Type 1,47,2018,9,22,Online,104.88,0
1,0,Meal Plan 1,0,Room_Type 1,2,2017,11,25,Corporate,65,0
2,0,Not Selected,0,Room_Type 1,243,2018,9,9,Online,95.4,1
3,0,Meal Plan 1,0,Room_Type 4,30,2018,7,7,Online,168.3,0
2,0,Meal Plan 1,0,Room_Type 1,28,2018,1,16,Online,89,0
1,0,Meal Plan 1,0,Room_Type 4,3,2018,4,21,Aviation,110,0
1,0,Not Selected,0,Room_Type 1,213,2018,12,17,Online,67.5,0
2,0,Meal Plan 1,0,Room_Type 1,51,2018,9,11,Offline,85.5,0
2,0,Meal Plan 1,0,Room_Type 4,22,2018,9,24,Online,104.22,0
2,0,Meal Plan 1,0,Room_Type 4,25,2018,5,31,Online,146.11,1
2,0,Meal Plan 1,0,Room_Type 4,61,2018,12,7,Online,96.9,0
1,0,Meal Plan 1,0,Room_Type 1,3,2018,12,15,Online,88,0
1,0,Meal Plan 1,0,Room_Type 1,1,2018,2,6,Online,0,0
2,0,Meal Plan 1,0,Room_Type 4,224,2018,9,3,Online,109.31,1
2,2,Meal Plan 1,0,Room_Type 6,12,2018,5,13,Online,216,1
1,0,Meal Plan 1,0,Room_Type 1,4,2018,12,7,Online,75.08,0
2,0,Meal Plan 1,0,Room_Type 4,107,2018,5,26,Online,132.6,0
2,0,Meal Plan 1,0,Room_Type 1,46,2018,9,9,Offline,108.72,0
2,0,Not Selected,0,Room_Type 1,110,2018,6,17,Online,109.65,0
2,0,Not Selected,0,Room_Type 1,1,2018,10,13,Offline,85,0
1,0,Meal Plan 1,0,Room_Type 1,20,2018,4,12,Offline,90,0
2,0,Not Selected,0,Room_Type 1,166,2018,7,7,Online,80.75,0
3,0,Meal Plan 1,0,Room_Type 1,155,2018,6,27,Online,128.7,1
2,0,Meal Plan 1,0,Room_Type 4,77,2018,9,14,Online,149.4,1
1,0,Meal Plan 1,0,Room_Type 1,3,2018,7,18,Corporate,79,0
2,0,Meal Plan 1,0,Room_Type 1,94,2018,3,28,Offline,80.75,0
2,0,Meal Plan 1,0,Room_Type 1,139,2018,7,4,Online,96.3,0
2,0,Meal Plan 1,0,Room_Type 1,19,2017,10,3,Online,111.75,0
2,0,Meal Plan 1,0,Room_Type 1,18,2017,9,7,Online,143,1
2,0,Meal Plan 1,0,Room_Type 1,10,2018,4,7,Online,101,1
1,0,Meal Plan 1,0,Room_Type 1,4,2018,2,16,Corporate,65,0
1,0,Meal Plan 1,0,Room_Type 1,46,2018,3,10,Online,82.9,0
2,0,Meal Plan 1,0,Room_Type 4,45,2018,3,19,Online,112.5,1
2,0,Meal Plan 1,0,Room_Type 1,222,2018,4,28,Online,118,1
2,0,Not Selected,0,Room_Type 1,2,2018,1,26,Online,81,0
2,0,Meal Plan 1,0,Room_Type 1,36,2018,6,26,Online,94.35,0
0,2,Meal Plan 1,0,Room_Type 2,88,2018,10,8,Online,108,0
2,2,Meal Plan 1,0,Room_Type 2,3,2018,2,12,Online,85.03,0
2,0,Meal Plan 1,0,Room_Type 1,165,2018,7,21,Online,99.45,0
2,1,Meal Plan 1,0,Room_Type 1,1,2017,9,20,Online,111.65,0
2,0,Meal Plan 1,0,Room_Type 1,100,2018,9,1,Online,129.6,1
2,0,Not Selected,0,Room_Type 1,59,2018,3,9,Online,67.5,1
3,0,Meal Plan 1,0,Room_Type 4,178,2018,7,28,Online,127.62,1
2,0,Meal Plan 1,0,Room_Type 6,7,2018,9,16,Online,191.73,0
2,0,Not Selected,0,Room_Type 1,64,2018,7,24,Online,94.5,1
2,0,Meal Plan 1,0,Room_Type 1,113,2018,4,15,Online,96.3,0
1,0,Meal Plan 1,0,Room_Type 1,3,2018,10,27,Corporate,65,0
2,0,Not Selected,0,Room_Type 1,214,2018,9,30,Online,96.9,0
2,0,Not Selected,0,Room_Type 1,28,2018,10,28,Online,110,0
1,0,Meal Plan 1,0,Room_Type 1,7,2018,6,12,Online,112.5,0
2,0,Meal Plan 1,0,Room_Type 1,76,2017,9,16,Offline,71.4,0
2,0,Meal Plan 1,0,Room_Type 1,17,2018,2,15,Online,91,0
2,1,Meal Plan 1,0,Room_Type 4,26,2018,5,29,Online,153.5,0
1,0,Meal Plan 1,0,Room_Type 4,20,2018,11,15,Online,114,0
2,1,Meal Plan 1,0,Room_Type 4,23,2018,5,22,Online,173.5,0
2,0,Meal Plan 2,0,Room_Type 1,10,2018,4,25,Online,174,1
2,0,Meal Plan 1,0,Room_Type 4,115,2018,10,9,Online,132.3,1
2,0,Meal Plan 1,0,Room_Type 1,40,2018,12,16,Online,106,0
2,0,Meal Plan 1,0,Room_Type 1,14,2017,9,1,Online,105,0
1,0,Meal Plan 1,1,Room_Type 1,4,2018,6,21,Corporate,67,0
2,0,Meal Plan 1,0,Room_Type 4,2,2018,4,29,Online,151,0
2,0,Meal Plan 1,0,Room_Type 1,14,2018,3,11,Online,109,0
2,1,Meal Plan 1,0,Room_Type 1,122,2018,12,25,Online,113.78,1
1,0,Meal Plan 1,0,Room_Type 1,0,2018,1,19,Corporate,65,0
2,0,Meal Plan 1,0,Room_Type 1,86,2018,6,19,Online,126.9,0
1,0,Meal Plan 1,0,Room_Type 1,46,2018,11,7,Online,124.71,0
2,0,Meal Plan 1,0,Room_Type 1,173,2018,7,12,Offline,72.25,0
2,0,Not Selected,0,Room_Type 1,60,2018,12,2,Online,74.8,1
2,1,Meal Plan 2,0,Room_Type 1,87,2018,2,14,Offline,117.79,0
3,0,Meal Plan 1,0,Room_Type 4,77,2018,6,19,Online,153.18,0
3,0,Meal Plan 1,0,Room_Type 4,141,2018,10,24,Online,132.6,0
2,0,Meal Plan 1,0,Room_Type 1,115,2018,6,6,Online,116.1,0
3,0,Meal Plan 1,0,Room_Type 4,204,2018,9,12,Online,168.3,1
2,0,Meal Plan 1,0,Room_Type 1,130,2018,5,1,Online,71.6,0
2,0,Not Selected,0,Room_Type 1,142,2018,8,22,Online,68.8,0
2,0,Meal Plan 1,0,Room_Type 2,179,2018,8,31,Online,103.69,1
2,0,Meal Plan 1,0,Room_Type 1,35,2018,1,13,Online,78.3,1
1,0,Meal Plan 1,0,Room_Type 1,0,2018,1,11,Corporate,65,0
2,0,Meal Plan 2,1,Room_Type 4,30,2018,3,6,Online,140.6,0
1,0,Meal Plan 1,0,Room_Type 1,7,2018,12,27,Corporate,65,0
3,0,Meal Plan 1,0,Room_Type 4,229,2018,12,9,Online,110.7,0
2,0,Meal Plan 1,0,Room_Type 1,117,2018,7,12,Offline,72.25,0
1,0,Meal Plan 1,0,Room_Type 1,3,2017,12,14,Online,62.37,0
2,1,Meal Plan 1,0,Room_Type 1,58,2017,10,10,Online,92.75,0
2,0,Not Selected,0,Room_Type 1,34,2018,6,19,Online,98.1,1
2,1,Meal Plan 1,0,Room_Type 1,62,2018,7,26,Online,121.5,0
2,0,Meal Plan 1,0,Room_Type 4,186,2018,8,3,Online,112.2,1
2,0,Meal Plan 1,0,Room_Type 4,27,2018,10,10,Online,144.9,1
2,0,Not Selected,0,Room_Type 1,72,2018,11,14,Online,75.82,1
2,0,Not Selected,0,Room_Type 1,165,2018,11,5,Online,80.1,0
1,0,Meal Plan 1,0,Room_Type 1,125,2018,6,30,Offline,68,0
2,0,Not Selected,0,Room_Type 1,164,2018,10,17,Online,108,1
1,0,Not Selected,0,Room_Type 1,82,2018,11,7,Online,133.98,0
1,0,Meal Plan 1,0,Room_Type 1,5,2018,2,23,Online,70.84,0
2,0,Meal Plan 1,0,Room_Type 4,52,2018,4,15,Online,127.8,0
2,0,Not Selected,0,Room_Type 1,108,2018,10,17,Online,108,0
2,1,Meal Plan 1,1,Room_Type 1,31,2018,7,23,Online,161.1,0
3,0,Meal Plan 1,0,Room_Type 4,92,2018,8,20,Online,150.3,1
3,0,Meal Plan 1,0,Room_Type 4,184,2018,8,4,Online,137.7,1
2,1,Meal Plan 1,0,Room_Type 7,22,2018,8,30,Online,199.82,0
2,0,Meal Plan 1,0,Room_Type 1,105,2018,9,7,Online,129.6,0
1,0,Not Selected,0,Room_Type 1,63,2018,11,3,Online,73.8,0
1,0,Not Selected,0,Room_Type 1,42,2018,4,30,Online,116.1,1
2,0,Not Selected,0,Room_Type 1,24,2018,5,2,Online,129,0
2,0,Meal Plan 1,0,Room_Type 2,97,2017,10,19,Online,68.79,0
2,0,Not Selected,0,Room_Type 1,12,2018,7,19,Online,114,0
2,0,Not Selected,0,Room_Type 1,0,2018,9,9,Online,107.42,0
2,0,Meal Plan 1,0,Room_Type 1,42,2018,1,16,Online,80.3,0
2,0,Meal Plan 1,0,Room_Type 1,21,2018,11,25,Online,104,0
2,2,Meal Plan 1,0,Room_Type 6,76,2018,8,15,Online,207.9,0
2,0,Meal Plan 1,0,Room_Type 4,55,2018,11,22,Online,102.6,0
2,1,Meal Plan 1,0,Room_Type 1,0,2018,7,29,Online,121,0
2,2,Meal Plan 1,0,Room_Type 2,4,2017,12,19,Online,154.5,0
2,0,Not Selected,0,Room_Type 1,22,2018,9,26,Online,119,1
3,0,Meal Plan 1,0,Room_Type 4,117,2018,8,12,Online,155.7,0
2,1,Meal Plan 1,0,Room_Type 1,171,2018,8,6,Online,114.75,1
0,2,Meal Plan 1,0,Room_Type 2,131,2018,6,26,Online,83.83,0
1,0,Meal Plan 1,0,Room_Type 1,8,2018,6,15,Corporate,40,0
3,0,Meal Plan 1,0,Room_Type 4,1,2018,2,7,Online,130,0
2,0,Meal Plan 1,0,Room_Type 4,39,2018,1,27,Online,69.22,0
2,0,Not Selected,0,Room_Type 1,141,2018,7,14,Online,94.5,0
1,0,Meal Plan 1,1,Room_Type 4,0,2018,1,5,Complementary,0,0
2,1,Meal Plan 1,0,Room_Type 1,146,2018,7,31,Online,116.45,1
2,0,Meal Plan 1,0,Room_Type 1,70,2018,5,2,Offline,80.75,1
1,0,Meal Plan 1,0,Room_Type 1,3,2018,7,4,Corporate,79,0
1,0,Meal Plan 1,0,Room_Type 1,3,2017,10,19,Corporate,65,0
2,0,Meal Plan 1,0,Room_Type 1,15,2018,2,17,Online,93,0
2,0,Not Selected,0,Room_Type 1,10,2018,10,7,Online,134.5,0
3,0,Meal Plan 1,0,Room_Type 4,118,2018,8,1,Online,137.7,0
2,2,Meal Plan 1,0,Room_Type 6,125,2018,12,1,Online,132.67,1
2,0,Meal Plan 1,0,Room_Type 1,59,2017,7,12,Online,76.5,1
2,0,Not Selected,0,Room_Type 1,0,2018,6,4,Online,129,0
2,0,Meal Plan 1,0,Room_Type 1,11,2018,10,2,Online,155,1
2,0,Meal Plan 1,0,Room_Type 1,36,2018,7,9,Online,135.9,0
2,0,Meal Plan 1,0,Room_Type 4,96,2018,9,13,Offline,90.95,0
2,0,Meal Plan 1,0,Room_Type 1,1,2017,8,11,Online,124,0
2,0,Meal Plan 1,0,Room_Type 1,138,2018,7,2,Online,71.67,0
2,0,Meal Plan 1,0,Room_Type 1,41,2018,11,2,Offline,112,0
2,0,Meal Plan 1,0,Room_Type 1,159,2018,7,6,Online,82.19,0
2,0,Meal Plan 1,0,Room_Type 4,76,2018,6,16,Online,145.8,1
2,0,Meal Plan 1,0,Room_Type 1,4,2018,5,14,Online,141,0
2,0,Meal Plan 1,0,Room_Type 1,30,2017,10,16,Online,102,0
2,0,Meal Plan 1,0,Room_Type 4,28,2018,1,18,Online,76.69,0
2,0,Meal Plan 1,0,Room_Type 1,31,2017,9,11,Online,134.1,0
2,0,Meal Plan 1,0,Room_Type 4,119,2018,10,16,Online,129.96,0
3,0,Meal Plan 1,0,Room_Type 1,118,2018,6,27,Online,121.55,0
2,0,Meal Plan 1,0,Room_Type 1,115,2018,8,4,Online,110.7,0
2,0,Meal Plan 1,0,Room_Type 4,72,2018,7,21,Online,122.4,0
2,0,Not Selected,0,Room_Type 1,9,2018,3,29,Online,89,0
2,0,Meal Plan 1,0,Room_Type 1,135,2018,11,5,Online,90,0
3,0,Meal Plan 1,0,Room_Type 4,83,2018,8,8,Online,159.3,0
2,0,Meal Plan 1,0,Room_Type 1,46,2017,10,21,Online,94.5,0
2,1,Meal Plan 1,0,Room_Type 1,269,2018,12,31,Online,105.3,0
2,0,Not Selected,0,Room_Type 1,26,2018,10,9,Online,119,1
2,0,Meal Plan 1,0,Room_Type 1,42,2018,3,6,Online,80.76,1
2,0,Meal Plan 1,0,Room_Type 1,310,2018,10,26,Online,96.3,1
2,0,Not Selected,1,Room_Type 1,26,2018,10,3,Online,142,0
2,0,Meal Plan 1,0,Room_Type 1,29,2018,10,21,Online,139,0
2,0,Meal Plan 1,0,Room_Type 2,54,2018,5,16,Online,118.6,0
2,1,Meal Plan 1,0,Room_Type 1,19,2018,7,27,Online,169,0
2,0,Meal Plan 1,0,Room_Type 1,235,2018,9,13,Online,103.06,1
2,0,Meal Plan 1,0,Room_Type 1,110,2018,5,17,Offline,85.75,0
2,0,Meal Plan 1,0,Room_Type 5,0,2017,11,16,Complementary,0,0
2,0,Not Selected,0,Room_Type 1,10,2017,9,7,Online,102.33,0
2,0,Meal Plan 1,0,Room_Type 1,16,2018,5,30,Online,100.73,0
2,0,Not Selected,0,Room_Type 1,9,2018,2,4,Online,79,1
2,0,Meal Plan 1,0,Room_Type 1,206,2017,10,2,Online,59.07,1
2,0,Meal Plan 1,0,Room_Type 1,123,2018,6,16,Online,116.59,0
1,0,Meal Plan 1,0,Room_Type 1,3,2018,4,21,Online,95,0
2,0,Meal Plan 1,0,Room_Type 1,25,2018,12,10,Online,89.89,0
1,0,Meal Plan 1,0,Room_Type 1,86,2018,3,16,Online,68.85,0
2,0,Meal Plan 1,0,Room_Type 4,112,2018,11,13,Online,100.05,0
3,0,Meal Plan 1,0,Room_Type 1,132,2018,7,6,Offline,96.9,0
2,0,Meal Plan 1,0,Room_Type 4,3,2018,8,23,Online,163.67,1
2,0,Not Selected,0,Room_Type 1,150,2018,7,27,Online,94.5,0
1,0,Meal Plan 1,0,Room_Type 4,3,2018,11,10,Aviation,95,1
2,0,Meal Plan 1,0,Room_Type 1,170,2018,8,15,Online,99.45,1
3,0,Meal Plan 1,0,Room_Type 1,109,2018,12,27,Offline,92.65,0
2,0,Meal Plan 1,0,Room_Type 4,123,2018,10,21,Online,120.34,0
2,0,Meal Plan 1,0,Room_Type 1,24,2017,9,15,Online,105,0
2,0,Meal Plan 1,0,Room_Type 1,0,2018,12,6,Online,90.1,0
2,0,Meal Plan 1,0,Room_Type 4,78,2018,9,5,Online,149.4,0
1,0,Meal Plan 1,0,Room_Type 1,1,2018,2,2,Online,85,0
3,0,Meal Plan 1,0,Room_Type 1,79,2018,4,15,Online,128.7,0
2,0,Not Selected,0,Room_Type 1,10,2018,8,8,Online,139,1
2,0,Meal Plan 1,0,Room_Type 1,0,2017,9,9,Online,124,0
2,0,Meal Plan 1,0,Room_Type 1,87,2017,8,13,Online,76.5,1
2,0,Meal Plan 1,0,Room_Type 4,69,2018,5,30,Online,102.1,0
2,0,Not Selected,0,Room_Type 1,0,2018,6,10,Online,109,0
1,0,Meal Plan 1,0,Room_Type 4,0,2017,10,7,Online,155,0
2,2,Meal Plan 2,0,Room_Type 6,32,2018,12,19,Online,231,1
1,0,Meal Plan 1,0,Room_Type 1,3,2018,2,11,Online,67.22,0
2,0,Not Selected,0,Room_Type 1,63,2018,8,22,Offline,63.75,0
2,0,Not Selected,0,Room_Type 4,0,2017,9,3,Online,121.33,0
1,0,Not Selected,0,Room_Type 1,96,2018,10,3,Online,108,1
2,2,Meal Plan 1,0,Room_Type 7,11,2017,12,11,Complementary,0,0
2,0,Meal Plan 1,0,Room_Type 4,41,2018,3,15,Offline,73.8,0
2,0,Meal Plan 1,0,Room_Type 1,28,2018,9,16,Online,159,0
1,0,Meal Plan 1,0,Room_Type 5,5,2018,3,16,Corporate,106,0
2,0,Not Selected,0,Room_Type 1,152,2017,9,30,Online,84.52,1
2,0,Meal Plan 1,0,Room_Type 4,53,2018,4,7,Online,137.7,0
1,0,Meal Plan 1,0,Room_Type 1,4,2017,11,9,Corporate,65,0
2,0,Meal Plan 1,0,Room_Type 1,37,2017,9,2,Online,103.5,0
2,0,Meal Plan 1,0,Room_Type 1,64,2018,9,24,Offline,85,0
1,0,Not Selected,0,Room_Type 1,19,2018,9,6,Online,118,0
2,0,Meal Plan 1,0,Room_Type 4,83,2018,12,26,Online,102.6,0
2,0,Not Selected,0,Room_Type 1,30,2018,11,26,Online,73.37,0
2,0,Meal Plan 1,0,Room_Type 1,31,2018,6,26,Online,77.47,0
1,0,Meal Plan 1,0,Room_Type 1,6,2018,11,13,Complementary,0,0
3,0,Meal Plan 1,0,Room_Type 4,66,2017,11,26,Offline,90,0
1,0,Meal Plan 2,0,Room_Type 1,166,2018,7,24,Offline,85.01,1
2,0,Meal Plan 1,0,Room_Type 1,25,2017,10,20,Offline,75,0
2,0,Meal Plan 2,0,Room_Type 4,100,2018,5,15,Online,164.9,0
2,1,Meal Plan 1,0,Room_Type 1,179,2018,8,31,Online,111.6,1
2,0,Meal Plan 1,0,Room_Type 2,166,2018,4,21,Online,0,0
2,0,Not Selected,0,Room_Type 1,156,2018,7,7,Online,100.63,1
2,0,Meal Plan 2,0,Room_Type 4,28,2018,10,6,Online,205,1
2,1,Meal Plan 1,0,Room_Type 1,11,2018,5,2,Online,159,1
2,0,Meal Plan 1,0,Room_Type 4,60,2018,9,5,Online,132.45,1
2,0,Meal Plan 1,0,Room_Type 1,54,2018,3,18,Online,99,0
2,0,Meal Plan 1,0,Room_Type 1,8,2018,3,26,Online,144.33,1
2,0,Meal Plan 1,0,Room_Type 6,22,2018,4,26,Online,156.7,0
2,0,Meal Plan 1,0,Room_Type 1,1,2018,4,18,Online,111,0
2,0,Meal Plan 1,0,Room_Type 4,36,2018,11,11,Online,149,0
2,0,Not Selected,1,Room_Type 1,220,2018,8,15,Online,99,0
2,1,Meal Plan 1,0,Room_Type 4,186,2018,8,3,Online,112.2,1
2,0,Meal Plan 1,0,Room_Type 1,50,2018,3,28,Online,85.85,0
2,0,Not Selected,0,Room_Type 1,30,2018,11,26,Online,74.8,0
2,1,Meal Plan 1,0,Room_Type 1,28,2018,4,17,Online,115.03,1
2,0,Meal Plan 1,0,Room_Type 1,142,2018,7,4,Online,96.3,0
2,0,Meal Plan 1,0,Room_Type 4,21,2017,10,23,Online,151.33,0
2,0,Meal Plan 1,0,Room_Type 1,3,2018,12,4,Offline,89,0
2,1,Meal Plan 1,0,Room_Type 1,75,2018,7,23,Online,123.3,1
2,0,Meal Plan 1,0,Room_Type 1,252,2018,12,28,Online,81.43,0
2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,12,Online,109,0
2,0,Meal Plan 1,0,Room_Type 2,5,2017,12,19,Online,77.25,0
2,0,Meal Plan 1,0,Room_Type 4,7,2018,4,7,Online,116,0
2,0,Meal Plan 1,0,Room_Type 1,1,2018,1,2,Online,74.93,0
2,0,Meal Plan 1,0,Room_Type 1,31,2018,11,13,Online,88.4,0
3,0,Meal Plan 2,0,Room_Type 1,21,2018,8,19,Online,194.8,0
2,0,Meal Plan 1,0,Room_Type 4,58,2018,9,8,Offline,90.95,0
2,1,Meal Plan 1,0,Room_Type 7,121,2018,8,31,Complementary,0,0
1,0,Not Selected,0,Room_Type 5,6,2018,11,16,Online,120,0
2,0,Meal Plan 1,0,Room_Type 1,195,2017,9,7,Online,89.25,0
1,0,Meal Plan 1,1,Room_Type 1,24,2018,8,29,Corporate,67,0
2,0,Meal Plan 1,0,Room_Type 1,4,2018,1,30,Offline,66,0
1,0,Meal Plan 1,0,Room_Type 1,13,2017,12,13,Offline,40,0
2,0,Meal Plan 1,0,Room_Type 1,81,2018,8,13,Online,117.9,0
2,1,Meal Plan 2,0,Room_Type 1,2,2018,1,29,Online,162,0
2,0,Not Selected,0,Room_Type 1,12,2017,9,24,Online,178.5,0
2,0,Meal Plan 1,0,Room_Type 4,0,2017,9,21,Offline,75,0
2,0,Meal Plan 1,0,Room_Type 1,89,2018,3,24,Offline,63.58,0
2,0,Not Selected,0,Room_Type 1,2,2017,9,23,Online,133,0
1,0,Not Selected,0,Room_Type 1,17,2018,11,27,Online,78,0
2,0,Meal Plan 1,0,Room_Type 1,38,2017,12,27,Online,119,0
2,0,Meal Plan 1,0,Room_Type 1,30,2017,9,12,Online,105.75,0
2,1,Meal Plan 1,0,Room_Type 1,1,2018,7,11,Online,169,0
2,0,Meal Plan 1,0,Room_Type 1,44,2018,8,24,Offline,85.5,0
2,1,Meal Plan 1,0,Room_Type 1,120,2018,9,26,Online,152.1,1
1,0,Meal Plan 1,0,Room_Type 4,4,2018,10,29,Aviation,110,1
1,0,Meal Plan 1,0,Room_Type 1,35,2017,10,7,Online,65.83,0
2,0,Meal Plan 1,0,Room_Type 1,18,2017,9,2,Online,76.81,0
2,0,Meal Plan 1,0,Room_Type 4,7,2018,10,7,Online,205,0
2,0,Not Selected,0,Room_Type 1,152,2018,7,1,Online,80.75,0
2,0,Meal Plan 1,0,Room_Type 4,236,2018,10,17,Offline,97.6,1
2,0,Meal Plan 1,0,Room_Type 4,80,2018,4,28,Online,130.2,0
1,0,Meal Plan 1,0,Room_Type 1,6,2018,8,14,Online,164,0
2,0,Not Selected,0,Room_Type 1,4,2018,8,29,Online,119,0
1,0,Not Selected,0,Room_Type 1,7,2018,5,11,Online,129,1
2,0,Meal Plan 1,0,Room_Type 4,82,2018,9,5,Offline,90.95,0
2,0,Not Selected,0,Room_Type 1,39,2018,8,17,Online,145.1,0
2,2,Meal Plan 1,0,Room_Type 6,58,2018,4,15,Online,186.3,0
0,2,Meal Plan 1,0,Room_Type 2,7,2017,12,26,Online,83.58,0
2,0,Not Selected,0,Room_Type 1,69,2018,10,25,Online,80.1,1
3,0,Meal Plan 1,0,Room_Type 4,105,2018,7,23,Online,137.7,1
2,1,Meal Plan 1,0,Room_Type 1,105,2018,7,24,Online,15,0
2,0,Not Selected,0,Room_Type 1,20,2018,7,4,Online,139,1
3,0,Meal Plan 1,0,Room_Type 4,61,2018,8,29,Online,130.5,0
2,0,Meal Plan 1,0,Room_Type 1,101,2018,5,19,Online,126.9,0
2,0,Meal Plan 1,0,Room_Type 1,101,2018,10,23,Offline,80.75,0
2,0,Meal Plan 1,0,Room_Type 1,89,2018,12,19,Offline,75,0
3,0,Meal Plan 1,1,Room_Type 4,4,2018,7,27,Online,177,0
3,0,Meal Plan 1,0,Room_Type 4,127,2018,6,20,Online,152.4,0
1,0,Not Selected,0,Room_Type 1,64,2018,3,11,Online,48.51,0
2,0,Not Selected,0,Room_Type 1,2,2018,9,12,Online,135,0
2,0,Meal Plan 1,0,Room_Type 4,33,2018,9,26,Online,147.25,0
2,0,Meal Plan 1,0,Room_Type 1,62,2018,3,4,Online,58.94,0
1,1,Not Selected,0,Room_Type 1,1,2018,1,8,Online,75,0
2,0,Not Selected,1,Room_Type 1,177,2018,8,16,Online,103.5,1
1,0,Meal Plan 1,0,Room_Type 1,40,2018,11,28,Online,96,0
2,0,Not Selected,0,Room_Type 1,16,2018,11,18,Online,91.5,1
1,0,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,90,1
2,0,Meal Plan 1,0,Room_Type 4,14,2018,8,14,Online,166,0
3,0,Meal Plan 1,0,Room_Type 4,1,2018,3,19,Online,161.5,0
1,0,Meal Plan 1,0,Room_Type 1,116,2018,5,7,Online,108.9,1
2,0,Meal Plan 1,0,Room_Type 1,160,2018,8,2,Online,114.3,1
3,0,Meal Plan 1,0,Room_Type 4,121,2018,9,20,Online,162,1
2,0,Meal Plan 1,0,Room_Type 1,0,2017,10,24,Online,140.25,0
1,0,Meal Plan 1,0,Room_Type 1,0,2017,8,19,Corporate,65,0
2,0,Not Selected,1,Room_Type 1,51,2018,9,7,Online,96.3,0
